Asset #,Serial Number,Vendor,Desktop Model,Location,Details,IP Address,Operating System,Configuration ID,Invoice Date,Warranty Expiry Date,Warranty Expired,PO #,Invoice #,Cost Centre,Purchase Price,Purchasing Approved,Status
US08457,DNJZG72,Dell Inc.,Latitude E7450,Unassigned,laptop,10.144.13.150,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US21937,CS65CZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.129,Microsoft Windows 7 Professional x64,CPL,,2017-01-20 23:59:59,Expired,,,,,,
US01982,BPKKR22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.131,Microsoft Windows 7 Professional x64,CPL,,2018-01-13 23:59:59,Active,,,,,,
US08404,3LV8M82,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.132,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US30421,B5RL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.0.133,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US07750,F8NN942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.134,Microsoft Windows 7 Professional x64,CPL,,2018-03-20 23:59:59,Active,,,,,,
US14549,8L3LZ12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.135,Microsoft Windows 7 Professional x64,CPL,,2017-10-11 23:59:59,Expired,,,,,,
US01996,DXWB842,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.137,Microsoft Windows 7 Professional x64,CPL,,2018-01-22 23:59:59,Active,,,,,,
US14844,14DSPD2,Dell Inc.,OptiPlex 7040,Unassigned,desktop,10.148.0.139,Microsoft Windows 7 Professional,CPL,,2019-07-21 23:59:59,Active,,,,,,
PURCH-20435,2UA225165S,Hewlett-Packard,HP Compaq 6200 Pro SFF PC,Unassigned,desktop,10.148.0.140,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01610,354X9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.141,Microsoft Windows 7 Professional x64,CPL,,2016-11-15 23:59:59,Expired,,,,,,
US20354,9GPJSF2,Dell Inc.,Latitude E7470,Unassigned,laptop,10.148.0.142,Microsoft Windows 7 Professional x64,CPL,,2020-01-16 23:59:59,Active,,,,,,
US08087,38XTG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.143,Microsoft Windows 7 Professional x64,CPL,,2018-07-31 23:59:59,Active,,,,,,
US08448,DWDWG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.144,Microsoft Windows 7 Professional x64,CPL,,2019-01-29 23:59:59,Active,,,,,,
US07954,JBRV942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.145,Microsoft Windows 7 Professional x64,CPL,,2018-05-15 23:59:59,Active,,,,,,
US01960,CPLRR22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.147,Microsoft Windows 7 Professional x64,CPL,,2017-12-18 23:59:59,Active,,,,,,
US08477,8R90C62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.150,Microsoft Windows 7 Professional x64,CPL,,2019-03-25 23:59:59,Active,,,,,,
US01684,41LKL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.151,Microsoft Windows 7 Professional x64,CPL,,2017-08-14 23:59:59,Expired,,,,,,
US30582,CXBH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.0.156,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30244,B88L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.0.157,Microsoft Windows 7 Professional x64,CPL,,2018-12-26 23:59:59,Active,,,,,,
US30761,CVKJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.0.158,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30619,B8XF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.0.159,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US07898,5J6CV22,Dell Inc.,Venue 11 Pro 5130,Unassigned,laptop,10.148.0.161,Microsoft Windows 8.1 Pro,CPL,,2016-02-08 23:59:59,Expired,,,,,,
US30441,B74H082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.0.163,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30601,B5HL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.0.165,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30607,B5JK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.0.166,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
LABMGR-21721,MXL2480F13,Hewlett-Packard,HP Compaq Pro 6300 SFF,Unassigned,desktop,10.148.0.167,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08010,J3LWG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.169,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08158,54TS052,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.169,Microsoft Windows 7 Professional x64,CPL,,2018-08-24 23:59:59,Active,,,,,,
US13677,5Q2JHK2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.0.170,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08320,815BV62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.0.172,Microsoft Windows 7 Professional x64,CPL,,2018-10-19 23:59:59,Active,,,,,,
US30767,B8KL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.0.186,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30614,B90F082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.0.187,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US13678,F293C62,Dell Inc.,OptiPlex 7040,Unassigned,desktop,10.148.0.253,Microsoft Windows 7 Professional x64,CPL,,2019-06-29 23:59:59,Active,,,,,,
USCPLATXNT1,VMware-42 3a ba 11 39 48 16 bc-e0 d4 30 fc 87 78 a1 24,"VMware, Inc.",VMware Virtual Platform,Unassigned,other,10.148.1.111,Microsoft Windows Server 2012 R2 Standard x64,CPL,,,No Warranty,,,,,,
resxpress,VMware-42 3a 6f 87 a8 27 79 45-00 02 66 23 a5 98 3b 12,"VMware, Inc.",VMware Virtual Platform,Unassigned,other,10.148.1.112,Microsoft Windows Server 2008 R2 Standard x64,CPL,,,No Warranty,,,,,,
swcaussqlex,VMware-42 38 0a 26 f1 1d 71 74-d2 83 fe a0 19 db 12 42,"VMware, Inc.",VMware Virtual Platform,Unassigned,other,10.148.1.178,Microsoft Windows Server 2008 R2 Standard x64,CPL,,,No Warranty,,,,,,
cpl-remitimages,VMware-42 3a 3d 41 11 da 21 d3-24 a2 2b 4b e3 92 5a b9,"VMware, Inc.",VMware Virtual Platform,Unassigned,other,10.148.1.193,Microsoft Windows Server 2012 R2 Standard x64,CPL,,,No Warranty,,,,,,
swcvegtaske,VMware-42 38 1c 25 1c b0 8d 92-3a ae c5 6b 8c a0 db ff,"VMware, Inc.",VMware Virtual Platform,Unassigned,other,10.148.1.200,Microsoft Windows Server 2008 R2 Standard x64,CPL,,,No Warranty,,,,,,
USSIGATXNT107,VMware-42 38 70 52 00 d9 dc e1-4b dd 73 f0 06 e2 ef ca,"VMware, Inc.",VMware Virtual Platform,Unassigned,other,10.148.1.244,Microsoft Windows Server 2012 R2 Standard x64,CPL,,,No Warranty,,,,,,
USSIGATXNT108,VMware-56 4d cc 5e 48 bf 2d 57-c5 1b ea c6 e7 a6 3a 79,"VMware, Inc.",VMware Virtual Platform,Unassigned,other,10.148.1.245,Microsoft Windows Server 2012 R2 Standard x64,CPL,,,No Warranty,,,,,,
CPLATXFPS001P,VMware-42 18 5c 24 d7 0d 99 72-81 00 54 3b c6 d6 1b 76,"VMware, Inc.",VMware Virtual Platform,Unassigned,other,10.148.1.54,Microsoft Windows Server 2012 R2 Standard x64,CPL,,,No Warranty,,,,,,
CPLFPS002P,VMware-42 18 1b e7 64 16 d7 e1-a8 3e 53 ec fe ad 83 95,"VMware, Inc.",VMware Virtual Platform,Unassigned,other,10.148.1.86,Microsoft Windows Server 2012 R2 Standard x64,CPL,,,No Warranty,,,,,,
US30457,CW9G082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.11,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US08348,9RH0Q52,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.128.12,Microsoft Windows 7 Professional x64,CPL,,2018-11-09 23:59:59,Active,,,,,,
US30202,B4WG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.139,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01938,FJD0P22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.128.14,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30176,B4YD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.140,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30177,B4TK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.141,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30452,CV3G082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.15,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US08358,9RK9V62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.128.16,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30454,CWJF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.17,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30431,B70G082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.173,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08357,9RH7V62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.128.18,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01978,8LDT322,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.128.182,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30048,CV9J082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.183,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30393,B8TF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.184,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30455,CTZK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.20,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30189,B8ZK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.205,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30209,B91K082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.206,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08354,9RD2C62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.128.22,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30929,B7PF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.238,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US30930,B3TK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.241,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
ALEX-18963,MXL1020QWP,Hewlett-Packard,HP Compaq 6000 Pro MT PC,Unassigned,desktop,10.148.128.242,Microsoft Windows XP Professional,CPL,,,No Warranty,,,,,,
US30935,B3SL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.244,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
Alex-14933,MXL934072T,Hewlett-Packard,HP Compaq dc5800 Microtower,Unassigned,desktop,10.148.128.246,Microsoft Windows XP Professional,CPL,,,No Warranty,,,,,,
US30934,B3XD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.247,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US30459,CWBL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.25,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30932,B3YK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.250,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US13676,6CXDHH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.128.251,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30939,B36L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.253,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30461,CV1G082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.28,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30463,CV5F082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.29,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30458,CWWG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.30,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30453,CVNJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.43,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30462,CW1H082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.46,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US31187,500H582,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.49,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30456,CWLL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.128.75,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
DAL-15805,D8P9622,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.129.109,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30094,B8LF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.129.110,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30085,C6ZK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.129.14,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US31072,B5CJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.129.140,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30196,CX8H082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.129.16,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30871,B36F082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.129.175,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30876,B4HH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.129.213,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30869,B3JD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.129.215,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
TUL-21917,CZZV9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.129.75,Microsoft Windows 7 Professional x64,CPL,,2016-11-15 23:59:59,Expired,,,,,,
US08468,CXC7D92,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.130.11,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01957,4JVLR22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.130.112,Microsoft Windows 7 Professional x64,CPL,,2017-12-09 23:59:59,Active,,,,,,
US08177,HF8VG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.130.119,Microsoft Windows 7 Professional x64,CPL,,2018-09-02 23:59:59,Active,,,,,,
US07620,CPZ9942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.130.12,Microsoft Windows 7 Professional x64,CPL,,2018-02-16 23:59:59,Active,,,,,,
US08164,B10FV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.130.120,Microsoft Windows 7 Professional x64,CPL,,2018-08-29 23:59:59,Active,,,,,,
US08131,57XTG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.130.13,Microsoft Windows 7 Professional x64,CPL,,2018-07-31 23:59:59,Active,,,,,,
US30757,B7YG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.130.143,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US14559,14DQPD2,Dell Inc.,OptiPlex 7040,Unassigned,desktop,10.148.130.150,Microsoft Windows 7 Professional x64,CPL,,2019-07-21 23:59:59,Active,,,,,,
US13670,8ZYHKH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.130.152,Microsoft Windows 7 Professional x64,CPL,,2020-06-09 23:59:59,Active,,,,,,
US30760,B8SK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.130.153,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30727,B50L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.130.154,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US13691,GJTZHK2,Dell Inc.,OptiPlex 3050,Unassigned,desktop,10.148.130.155,Microsoft Windows 7 Professional x64,CPL,,2020-08-17 23:59:59,Active,,,,,,
US07893,2UA3282PFL,Hewlett-Packard,HP Compaq Pro 6300 SFF,Unassigned,desktop,10.148.130.156,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30313,B6JH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.130.157,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US01776,FYXTL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.130.158,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US07612,CPYH942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.130.18,Microsoft Windows 7 Professional x64,CPL,,2018-02-16 23:59:59,Active,,,,,,
US07611,CPXJ942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.130.19,Microsoft Windows 7 Professional x64,CPL,,2018-02-16 23:59:59,Active,,,,,,
US30681,2FHGN52,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.130.205,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US30680,BDHGN52,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.130.212,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US01973,J0CV322,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.130.217,Microsoft Windows 7 Professional x64,CPL,,2017-12-31 23:59:59,Active,,,,,,
US07621,CPZF942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.130.23,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30708,2FZF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.130.236,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US07610,CNXG942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.130.30,Microsoft Windows 7 Professional x64,CPL,,2018-02-16 23:59:59,Active,,,,,,
US13692,4XJHJH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.131.122,Microsoft Windows 7 Professional x64,CPL,,2020-05-24 23:59:59,Active,,,,,,
US30661,CWPH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.131.124,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30666,CWMF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.131.139,Microsoft Windows 7 Professional x64,CPL,,2018-12-23 23:59:59,Active,,,,,,
US30669,CWSJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.131.141,Microsoft Windows 7 Professional x64,CPL,,2018-12-23 23:59:59,Active,,,,,,
US30662,CWQF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.131.171,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US20255,37GLSD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.131.203,Microsoft Windows 7 Professional x64,CPL,,2019-10-17 23:59:59,Active,,,,,,
US14553,CGBCKB2,Dell Inc.,OptiPlex 7040,Unassigned,desktop,10.148.131.205,Microsoft Windows 7 Professional x64,CPL,,2019-07-08 23:59:59,Active,,,,,,
VEGAS-17807,5BBF9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.131.44,Microsoft Windows 7 Professional x64,CPL,,2016-11-12 23:59:59,Expired,,,,,,
VEG-17796,5BQB9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.131.45,Microsoft Windows 7 Professional x64,CPL,,2016-11-12 23:59:59,Expired,,,,,,
US07909,MXL0210T75,Hewlett-Packard,HP Compaq 6000 Pro SFF PC,Unassigned,desktop,10.148.132.108,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07908,2UA02819FL,Hewlett-Packard,HP Compaq 6000 Pro MT PC,Unassigned,desktop,10.148.132.110,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01932,HV1XS12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.132.179,Microsoft Windows 7 Professional x64,CPL,,2017-11-03 23:59:59,Active,,,,,,
US08089,2UA0290HZ5,Hewlett-Packard,HP Compaq 6000 Pro SFF PC,Unassigned,desktop,10.148.132.184,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30320,B79J082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.132.237,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
AUS-21838,CZYS9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.132.245,Microsoft Windows 7 Professional x64,CPL,,2016-11-15 23:59:59,Expired,,,,,,
US30316,B6TK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.132.247,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US30061,CVLH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.132.81,Microsoft Windows 7 Professional x64,CPL,,2018-12-21 23:59:59,Active,,,,,,
US30051,CVKL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.132.87,Microsoft Windows 7 Professional x64,CPL,,2018-12-21 23:59:59,Active,,,,,,
US30067,CVZG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.133.111,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30063,CVPL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.133.13,Microsoft Windows 7 Professional x64,CPL,,2018-12-21 23:59:59,Active,,,,,,
US08117,DCDPG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.133.142,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08116,JCYVG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.133.143,Microsoft Windows 7 Professional x64,CPL,,2018-09-02 23:59:59,Active,,,,,,
US08222,8SM3C62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.133.210,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US14742,10XSCH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.133.43,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31184,810H582,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.133.75,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08330,JDDRB42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.133.76,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30436,B7CH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.133.79,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US08225,1TV1Z72,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.134.13,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01863,4CGMCZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.134.140,Microsoft Windows 7 Professional x64,CPL,,2016-12-30 23:59:59,Expired,,,,,,
OAK-18925,CRB4CZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.134.143,Microsoft Windows 7 Professional x64,CPL,,2017-01-20 23:59:59,Expired,,,,,,
OAK-18923,CTF2CZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.134.144,Microsoft Windows 7 Professional x64,CPL,,2017-01-20 23:59:59,Expired,,,,,,
US20208,68XPRD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.134.145,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01819,GBGPR12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.134.146,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US14718,7J5DCH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.134.147,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30283,B6KF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.134.148,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30119,B57L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.134.149,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US20228,DKN9SD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.134.151,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US14716,FKY2CH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.134.152,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31165,H7GTN52,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.134.153,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
OAK-18924,CSZ3CZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.134.156,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08226,1V6ZY72,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.134.16,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30873,B3YD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.134.173,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US31078,CTXH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.134.176,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
HOU-21784,CT45CZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.134.181,Microsoft Windows 7 Professional x64,CPL,,2017-01-20 23:59:59,Expired,,,,,,
